File_Error	Corrected
snanata	Sannata
sannaata	Sannata
deesh	Desh
deesh	Desh
shhkti	Shakti
sshkti	Shakti
shaktii	Shakti
shaktti	Shakti
ppakora	Pakora
Pkoraa	Pakora
Pakora	Pakora
Pakora	Pakora
saveraa	Savera
savvera	Savera
SAVVERA	Savera
SAVERA	Savera
Jnam	Janam
jaanm	Janam
aassha	Aasha
AASHA	Aasha
aashaa	Aasha
roti	Roti
roti	Roti
Pal	Pal
pal	Pal
PPAL	Pal
DILL	Dil
dill	Dil
diil	Dil
dil	Dil
RASGULLAA	Rasgullaa
rsguulla	Rasgullaa
arssgulla	Rasgullaa
rrm	Ram
RAM	Ram
rram	Ram
rasgulla	Rasgullaa
RASGULLLA	Rasgullaa
rasgulla	Rasgullaa
Rasggulla	Rasgullaa
Durgga	Durgaa
DURGA	Durgaa
durga	Durgaa
duurag	Durgaa
sanskaaari	Sanskaari
sanskkaari	Sanskaari
SAANSKAARI	Sanskaari
SANSSKAARI	Sanskaari
Bndegaai	Bandegai
bndegai	Bandegai
Desshn	Deshn
deshn	Deshn
DESSHN	Deshn
sanskaaari	Sanskaari
SSANSKAAIR	Sanskaar
sanskkaari	Sanskaari
Shnti	Shanti
SHAANTI	Shanti
alooo	Aloo
aloo	Aloo
ALOO	Aloo
MUSSKAN	Muskan
Muskan	Muskan
suukoon	Sukoon
Sukoonn	Sukoon
Sukooon	Sukoon
PPrernu	Prerna
Prernau	Prernau
bhaktii	Bhakti
bhaktii	Bhakti
aaam	Aam
AAM	Aam
aamm	Aam
WSARAAA	Swara
SWWARAA	Swara
SWARAA	Swara
Ganesh	Ganesh
Ganesh	Ganesh
ram	Ram
RRAM	Ram
kshnnee	Kshanee
KSHNAEE	Kshanee
prern	Prerna
PRERRNA	Prerna
chawal	Chawal
chawwal	Chawal
CHAWAL	Chawal
JALEBI	Jalebi
jalebi	Jalebi
Jalebi	Jalebi
JAELBI	Jalebi
panneera	Paneera
paneeraa	Paneera
Paneera	Paneera
Shtninn	Roshnin
Shhantin	Shantin
Shantin	Shantin
HSANNTIN	Sannatan
YAAADEINU	Yaadeinu
YYAADEINU	Yaadeinu
Yaadeeinu	Yaadeinu
YAADDENIU	Yaadeinu
Paneer	Paneer
pener	Paneer
Paneer	Paneer
pal	Pal
Pal	Pal
mannzilee	Manzilee
maanzilee	Manzilee
Saveraaa	Savera
Saveraaa	Savera
Saveraaa	Savera
sveraaaa	Savera
KKshn	Kshan
kshan	Kshan
skshn	Kshan
kshan	Kshan
Sukoon	Sukoon
suokon	Sukoon
suokon	Sukoon
maausam	Mausam
Mauusam	Mausam
mausaam	Mausam
mausam	Mausam
manzileee	Manzilee
MANZILEE	Manzilee
mnzilee	Manzilee
Mnzzilee	Manzilee
lssi	Lassii
LLssi	Lassii
Lassi	Lassii
bhinndi	Bhindi
Bhindi	Bhindi
odst	Dost
dost	Dost
Dost	Dost
Diiln	Diln
dilln	Diln
lassii	Lassii
ALSSI	Lassii
Lassi	Lassii
lasis	Lassii
bhaktii	Bhakti
bhaktii	Bhakti
manzill	Manzil
MANZIIL	Manzil
manzil	Manzil
mnzli	Manzili
humsfaar	Humsafar
HUMSAFFAR	Humsafar
HUMSAFARR	Humsafar
HUMSAFARR	Humsafar
Janam	Janam
JANAM	Janam
JANAM	Janam
bhjan	Bhajan
bhajann	Bhajan
musam	Mausam
Mausam	Mausam
Mausam	Mausam
Mausam	Mausam
Diilu	Dilu
Diluu	Dilu
dilu	Dilu
dilu	Dilu
MEHMAAN	Mehmaan
MEHMAAN	Mehmaan
humsafar	Humsafar
huhmsafar	Humsafar
roshniee	Roshniee
roshniiee	Roshniee
zindgi	Zindagi
ZIDNAGI	Zindagi
KALAKAR	Kalakar
klakarr	Kalakar
din	Din
ddin	Din
din	Din
AOLOO	Aloo
looo	Aloo
Prasad	Prasad
prsadd	Prasad
ddil	Dil
DIL	Dil
dill	Dil
hawaee	Hawaee
hawee	Hawaee
vvirasati	Virasati
virasati	Virasati
VIRASATTI	Virasati
Virsati	Virasati
virasatnn	Virasatn
VIIRASATN	Virasatn
Prerna	Prerna
PPrerna	Prerna
PAKORAU	Pakorau
pkorau	Pakorau
pakorau	Pakorau
PAOKRAU	Pakorau
laoo	Aloo
aloo	Aloo
loo	Aloo
loo	Aloo
durggaee	Durgaee
DURGAEEE	Durgaee
Durgee	Durgaee
kkhushboo	Khushboo
khushboo	Khushboo
KHUSHBOOO	Khushboo
khushbooo	Khushboo
shhkti	Shakti
shkti	Shakti
sshakti	Shakti
SHAKTI	Shakti
BANDHHAN	Bandhan
Baandhan	Bandhan
jalebi	Jalebi
Jalebi	Jalebi
jalebi	Jalebi
MATAR	Matar
matar	Matar
MATTAR	Matar
ganeshsi	Ganeshi
Gaeneshi	Ganeshi
ganeshii	Ganeshi
umeed	Umeed
umeeed	Umeed
GEETE	Geetee
GEGET	Geet
geet	Geet
deshi	Deshi
deshi	Deshi
Deshi	Deshi
BACHPANN	Bachpan
BACHPANNN	Bachpan
smosan	Samosan
ssmaosan	Samosan
smossan	Samosan
ildli	Idli
Idli	Idli
Idil	Idli
Aahsa	Aasha
aasha	Aasha
AASHA	Aasha
aashaa	Aasha
Roti	Roti
ROIT	Roti
ROTII	Roti
dall	Dal
DAAL	Dal
dl	Dal
ddal	Dal
Lsasi	Lassii
LAASSI	Lassii
Lsasi	Lassii
LAASSI	Lassii
opojaa	Pooja
oPoja	Pooja
Mhemaana	Mehmaana
MMEHMAAAN	Mehmaan
mehmnaa	Mehmaana
Bhgwan	Bhagwan
bhagwan	Bhagwan
bhagwan	Bhagwan
Parivvaaru	Parivaaru
Privaaru	Parivaaru
GEETI	Geeti
Geeti	Geeti
Geeeti	Geeti
geeti	Geeti
ROTI	Roti
rotti	Roti
roti	Roti
assmita	Asmita
asmita	Asmita
chaawal	Chawal
chawal	Chawal
chawla	Chawala
Chhawal	Chawal
DDil	Dil
DDil	Dil
din	Din
Dini	Dini
din	Din
Dinn	Din
DAAL	Dal
dal	Dal
DaDl	Dal
Bandegai	Bandegai
bbndegai	Bandegai
KHUSHBOOU	Khushboou
khusshboou	Khushboou
khushbooou	Khushboou
khushbooou	Khushboou
HSIV	Shiv
Shiiv	Shiv
SHIV	Shiv
wsrr	Swar
SWAR	Swar
wSwar	Swar
prsaddu	Prasadu
prssadu	Prasadu
looaaa	Alooaa
alloaoa	Alooaa
looaaa	Alooaa
ALOOAAA	Alooaa
diln	Diln
Diiln	Diln
Dilln	Diln
DIILN	Diln
aashaeee	Aashaee
AASHAEE	Aashaee
aaashaee	Aashaee
dhartin	Dhartin
DHARTINN	Dhartin
janam	Janam
Janam	Janam
paaani	Paani
PPAANI	Paani
paanii	Paani
HAWWA	Hawa
HAWA	Hawa
durg	Durgaa
DDurg	Durgaa
dhrtii	Dharti
dhrrti	Dharti
DDharit	Dharti
dhartii	Dharti
swr	Swar
SWAR	Swar
swra	Swara
Doots	Dosa
doost	Dost
Dost	Dost
dost	Dost
KHHUSHBOOAA	Khushbooaa
khushbooa	Khushbooaa
KHUSHBOOAAA	Khushbooaa
mehmaan	Mehmaan
MEHHMAAN	Mehmaan
Mehman	Mehmaan
Prema	Prema
prema	Prema
prema	Prema
snskaaar	Sanskaar
ssanskaar	Sanskaar
snskkaar	Sanskaar
KHWAAAB	Khwaab
KHWAAAB	Khwaab
khwab	Khwaab
hwan	Hawan
hawan	Hawan
HAWAN	Hawan
Hawan	Hawan
prasad	Prasad
Prsad	Prasad
samoosa	Samosa
Samosa	Samosa
samosa	Samosa
samsoa	Samosa
SWARI	Swari
swaari	Swari
Swarii	Swari
Swwari	Swari
Bhhajan	Bhajan
BHAJAN	Bhajan
BHAJAN	Bhajan
bhnidi	Bhindi
bhindi	Bhindi
bhiinid	Bhindi
doosai	Dosai
dossi	Dosai
dosiai	Dosai
pooj	Pooja
Poooja	Pooja
pooj	Pooja
Poooja	Pooja
praasad	Prasad
prasad	Prasad
prassad	Prasad
lldadu	Ladduu
ladduu	Ladduu
LLADDU	Ladduu
LAADDU	Ladduu
Sannata	Sannata
sannnata	Sannata
sannata	Sannata
DHARTI	Dharti
dharti	Dharti
Dharit	Dharti
UMEED	Umeed
umeeed	Umeed
umeeed	Umeed
khushbboo	Khushboo
kkhushboo	Khushboo
hlwaa	Halwa
hllwa	Halwa
halwla	Halwa
pyara	Pyaaraa
pyaar	Pyaar
roti	Roti
Roti	Roti
ROTI	Roti
BHHINDI	Bhindi
BIHNDII	Bhindi
bhindi	Bhindi
bhidni	Bhindi
bhkti	Bhakti
BHAKTI	Bhakti
BHAKTI	Bhakti
BHAKTII	Bhakti
idliee	Idliee
ildiiee	Idliee
idliee	Idliee
KWHAAB	Khwaab
khwab	Khwaab
KHAWAB	Khwaab
khwaaab	Khwaab
zindagi	Zindagi
zindgi	Zindagi
zindaggi	Zindagi
KHUSSHIA	Khushia
hkushii	Khushi
KHUSHIA	Khushia
aamm	Aam
aam	Aam
Aam	Aam
PARSADI	Prasadi
prasadi	Prasadi
PRASADI	Prasadi
umeed	Umeed
umeeed	Umeed
umeed	Umeed
BACHPAN	Bachpan
bchpan	Bachpan
idli	Idli
Idli	Idli
matar	Matar
mataar	Matar
MATAR	Matar
saanjh	Saanjh
sanjh	Saanjh
sanjh	Saanjh
rotii	Roti
roti	Roti
ROTI	Roti
rotii	Roti
asmitaa	Asmita
asmitaa	Asmita
ASMITAA	Asmita
asmitaa	Asmita
umeed	Umeed
umede	Umeedee
Ummeed	Umeed
RAM	Ram
Ram	Ram
RAM	Ram
RRAM	Ram
sannjh	Saanjh
SANANJH	Saanjh
Saaanjh	Saanjh
SAANJHJ	Saanjh
aam	Aam
aam	Aam
Aaam	Aam
AAM	Aam
lsassi	Lassii
LASSI	Lassii
LASSII	Lassii
lasssi	Lassii
DEESH	Desh
DESH	Desh
mausam	Mausam
Mauusam	Mausam
MAUSAM	Mausam
Musam	Mausam
POOOJA	Pooja
Poooja	Pooja
Poooja	Pooja
Poooj	Pooja
zindaagin	Zindagin
Zindgagin	Zindagin
mmehmaan	Mehmaan
mehmaan	Mehmaan
MEHMAAN	Mehmaan
paani	Paani
paain	Paani
PPAANI	Paani
SHHANTI	Shanti
Shannti	Shanti
sshanti	Shanti
ldddu	Ladduu
LAADDU	Ladduu
Laddu	Ladduu
MAANZILI	Manzili
Mnzili	Manzili
Mnazilli	Manzili
roshnniee	Roshniee
roshniee	Roshniee
ROSSNHIEE	Roshniee
Roshniiee	Roshniee
sapnaee	Sapnaee
saapnaee	Sapnaee
spnaee	Sapnaee
HALWAAA	Halwa
HHALWAA	Halwa
halwaa	Halwa
prsad	Prasad
prasad	Prasad
prassad	Prasad
PRASAD	Prasad
cchi	Chai
Chai	Chai
CHHAI	Chai
chai	Chai
dossa	Dosa
Dosa	Dosa
dosa	Dosa
saveraa	Savera
Saveera	Savera
savera	Savera
saavera	Savera
bandegai	Bandegai
BANDEGAAI	Bandegai
Bndegaai	Bandegai
aam	Aam
Amm	Aam
aam	Aam
aAmm	Aam
Dostaa	Dosta
Dostaaa	Dosta
Doso	Dosa
dosa	Dosa
dosa	Dosa
DOAS	Dosa
rasgulla	Rasgullaa
Rasgulla	Rasgullaa
Rasguulla	Rasgullaa
pal	Pal
PAAL	Pal
PAL	Pal
pal	Pal
spapna	Sapna
sapna	Sapna
SAAPNA	Sapna
spna	Sapna
Din	Din
din	Din
DIIN	Din
KHUSHBOO	Khushboo
khushbooo	Khushboo
Premm	Prem
PPREM	Prem
jlebi	Jalebi
Jaalebi	Jalebi
Jlebi	Jalebi
SWWAR	Swar
SWAR	Swar
SWWAR	Swar
swaar	Swar
AASHA	Aasha
AASHA	Aasha
Snskaar	Sanskaar
SASNKAAAR	Sanskaar
SANSKAAR	Sanskaar
Pall	Pal
pal	Pal
geeet	Geet
geet	Geet
geett	Geet
geeet	Geet
Yadeinn	Yaadein
YAADEINN	Yaadein
yaadeinnn	Yaadein
YAADEINN	Yaadein
SSwaraa	Swara
Swaraa	Swara
swaraa	Swara
kallakar	Kalakar
kalakar	Kalakar
kalakkar	Kalakar
PRERNA	Prerna
Prrerna	Prerna
DIDL	Dil
dil	Dil
DDIL	Dil
Dill	Dil
raatee	Raatee
Raatee	Raatee
raatee	Raatee
raaatee	Raatee
SHIVV	Shiv
shiv	Shiv
SHIV	Shiv
asmita	Asmita
ASMITA	Asmita
SAFARAA	Safaraa
safaraa	Safaraa
ppal	Pal
Paal	Pal
PAL	Pal
KHWAAAB	Khwaab
KHWAAB	Khwaab
bhjan	Bhajan
bhajjan	Bhajan
bhjaan	Bhajan
bhjjan	Bhajan
bhajan	Bhajan
BHAJAAN	Bhajan
bahjan	Bhajan
BAHJAN	Bhajan
PRERNAA	Prerna
prernaa	Prerna
prernaaa	Prerna
kaalakara	Kalakara
Kallakara	Kalakara
Kalakaara	Kalakara
KALAKARAA	Kalakara
ssapna	Sapna
sapnna	Sapna
sapnaa	Sapna
SAPNA	Sapna
Sapna	Sapna
SSpna	Sapna
spnaa	Sapna
LASSII	Lassii
laassi	Lassii
dhaarti	Dharti
dhatri	Dharti
manzill	Manzil
MMANIZL	Manzil
Banndegai	Bandegai
bndegiai	Bandegai
lasis	Lassii
lsis	Lassii
Lasssi	Lassii
lassi	Lassii
deshaa	Desha
deshaa	Desha
deshaa	Desha
laooo	Aloo
aloo	Aloo
ganeshh	Ganesh
GAANESH	Ganesh
Ganessh	Ganesh
DHARTI	Dharti
dhrati	Dharti
dhartti	Dharti
DAHRTI	Dharti
lassi	Lassii
lassi	Lassii
laassi	Lassii
rammaa	Ramaa
mRaa	Ram
Bhajn	Paani
bhajan	Bhajan
bhaajan	Bhajan
VIRASAT	Virasat
Vriasat	Virasat
Viirasat	Virasat
viirasat	Virasat
kshan	Kshan
Ksshan	Kshan
Sapnaaa	Sapna
SAPNAAAA	Sapna
Khhushiee	Khushiee
kkhushiee	Khushiee
spna	Sapna
sapna	Sapna
ssapna	Sapna
DOSTNN	Dostn
dostn	Dostn
DOSTN	Dostn
POOJA	Pooja
Poojja	Pooja
pooj	Pooja
Pooj	Pooja
ladddu	Ladduu
LADDDU	Ladduu
SUOKOON	Sukoon
ssukoon	Sukoon
SUKOON	Sukoon
nirvnaa	Nirvana
nirnvaa	Nirvana
aashaa	Aasha
Asah	Aasha
Aashha	Aasha
samosa	Samosa
samosaa	Samosa
samosa	Samosa
bhaagwan	Bhagwan
bhagwan	Bhagwan
bbhgwan	Bhagwan
RAM	Ram
RAM	Ram
lassi	Lassii
lasis	Lassii
saaanjh	Saanjh
ssanjh	Saanjh
saanjh	Saanjh
saanjh	Saanjh
maaznil	Manzil
AMNZIL	Manzil
saffar	Safar
ssfaar	Safar
ASFAR	Safar
Safar	Safar
Dharrti	Dharti
Dharit	Dharti
Jaalbei	Jalebi
JALEEBI	Jalebi
PRERRAN	Prernan
prerrna	Prerna
Preran	Prernan
KALAKAR	Kalakar
AKLAKAAR	Kalakar
panni	Paani
PAANI	Paani
paani	Paani
gulbjamumn	Gulabjamun
gulabjamun	Gulabjamun
gulabjamun	Gulabjamun
NIRVANA	Nirvana
nirvna	Nirvana
Nirvana	Nirvana
muskannn	Muskan
musknn	Muskan
musknnn	Muskan
muskann	Muskan
BHAKTKII	Bhakti
bhaktii	Bhakti
KSAHN	Kshan
Kshan	Kshan
dosaaaa	Dosa
DOSAAA	Dosa
aaam	Aam
aAmm	Aam
SHAKTI	Shakti
SAHKTI	Shakti
BBiraynii	Biryani
biryanii	Biryani
biryannii	Biryani
Matar	Matar
mtaar	Matar
MATAR	Matar
matar	Matar
ALOOO	Aloo
aaloo	Aloo
Aloo	Aloo
AAloo	Aloo
CAHI	Chai
chai	Chai
chai	Chai
CCHAI	Chai
pattagyyrau	Pattagyrau
PATTAGYRAAU	Pattagyrau
pttagyrau	Pattagyrau
Pattagyrau	Pattagyrau
bhakttii	Bhakti
hBhktii	Bhakti
bhaktii	Bhakti
Bhaktii	Bhakti
saanjhu	Saanjhu
sanjhuu	Saanjhu
SAANJJHU	Saanjhu
SAANJHU	Saanjhu
prsad	Prasad
parsad	Prasad
Prsad	Prasad
ROHSNI	Roshni
RRoshni	Roshni
DOOST	Dost
Dost	Dost
SHIV	Shiv
shhiv	Shiv
Shiv	Shiv
Daal	Dal
DAL	Dal
DAL	Dal
DALL	Dal
PPATTAGRYA	Pattagyraa
pattagyra	Pattagyraa
PATTAGYARA	Pattagyraa
Bhajan	Bhajan
bbhjan	Bhajan
Bhjan	Bhajan
LAADDU	Ladduu
Ladddu	Ladduu
ahwa	Aasha
Hwawa	Hawa
haaaw	Hawa
Jalebbi	Jalebi
JLAEBI	Jalebi
Jalebi	Jalebi
jalebi	Jalebi
ppttagyra	Pattagyraa
pattagyra	Pattagyraa
spnaa	Sapna
sapnaa	Sapna
Sapna	Sapna
humsafaree	Humsafaree
Humsafaree	Humsafaree
humsaafaree	Humsafaree
Humsafaree	Humsafaree
LASSIII	Lassii
lassii	Lassii
Jnaam	Janam
Janamm	Janam
JANAM	Janam
umeed	Umeed
uumede	Umeedee
UMEED	Umeed
SAMOSAAEE	Samosaee
SAMOSAAEE	Samosaee
Samosaee	Samosaee
Saamosaee	Samosaee
Asmiti	Asmitai
ASMIITA	Asmita
KHUSHBBOO	Khushboo
khushbooo	Khushboo
biryni	Biryani
biryaani	Biryani
humusafar	Humsafar
husmfar	Humsafar
Humsafar	Humsafar
huumsafar	Humsafar
Prerna	Prerna
prerna	Prerna
lddu	Ladduu
LDADU	Ladduu
ldddu	Ladduu
Laddu	Ladduu
Asmita	Asmita
smiita	Asmita
asmita	Asmita
asmita	Asmita
Ramee	Ramee
Ramee	Ramee
RAMEE	Ramee
ramee	Ramee
Parivaar	Parivaar
PARIVVAAR	Parivaar
pneer	Paneer
Panneer	Paneer
IDIL	Idli
Idli	Idli
pl	Pal
PALL	Pal
pal	Pal
Pal	Pal
BHAGAWNU	Bhagwanu
bhagwaanu	Bhagwanu
bhgwanu	Bhagwanu
Bhagwanu	Bhagwanu
POOJAAA	Pooja
Pooojaa	Pooja
POOJAAA	Pooja
poojaaa	Pooja
Pyaaruu	Pyaaru
PYAARU	Pyaaru
Manzil	Manzil
MMANZIL	Manzil
Guulabjamunn	Gulabjamun
Gulbjamunn	Gulabjamun
Bhkti	Bhakti
bhaakti	Bhakti
bhktii	Bhakti
BHAAKTI	Bhakti
SSannata	Sannata
sannnata	Sannata
KHUSHBOON	Khushboon
khushboon	Khushboon
RAAMU	Ramu
RAMU	Ramu
raamu	Ramu
manzil	Manzil
Mnzil	Manzil
MANZILL	Manzil
sapnaa	Sapna
SAPNA	Sapna
saspna	Sapna
safaar	Safar
safar	Safar
Sfra	Safaraa
safar	Safar
rat	Raat
RAAT	Raat
rraat	Raat
DOST	Dost
Dost	Dost
dosst	Dost
ganneshn	Ganeshn
AGNESHNN	Ganeshn
pyar	Pyaar
pyyar	Pyaar
Somsaaa	Samosa
smoasa	Samosa
Saamosaa	Samosa
Lddu	Ladduu
Ladduu	Ladduu
dldu	Ladduu
umeed	Umeed
umeed	Umeed
UUmeed	Umeed
pooja	Pooja
poooja	Pooja
POOJA	Pooja
pooja	Pooja
Khushbboo	Khushboo
KHUSHBBOO	Khushboo
Khushboo	Khushboo
HKUSHBBOO	Khushboo
pyara	Pyaaraa
pyayara	Pyaaraa
prasaad	Prasad
PRSAAD	Prasad
prsad	Prasad
yadeinu	Yaadeinu
YAAADEINU	Yaadeinu
yaadeiinu	Yaadeinu
Yadeinu	Yaadeinu
SWAAR	Swar
swr	Swar
sswr	Swar
swr	Swar
bandegaaia	Bandegaiaa
bandegaiia	Bandegaiaa
BANDEGAIA	Bandegaiaa
Bandegaia	Bandegaiaa
srgulla	Rasgullaa
RASGULLA	Rasgullaa
Rasgulla	Rasgullaa
raaat	Raat
RAATT	Raat
Raaat	Raat
rata	Raataa
Dhrtii	Dharti
DHARTI	Dharti
Dhharti	Dharti
DIN	Din
dinn	Din
geeet	Geet
GEETT	Geet
geet	Geet
geeet	Geet
lssiu	Lassiu
lsssiu	Lassiu
raataaa	Raataa
RAATAA	Raataa
RAATTAA	Raataa
Raattaa	Raataa
mtrubhasha	Matrubhasha
Matrubhasha	Matrubhasha
khushbooi	Khushbooi
KUHSHBOOI	Khushbooi
Khushbboio	Khushbooi
SUKOON	Sukoon
Skuoon	Sukoon
sukooon	Sukoon
bhturaee	Bhaturaee
bhaaturaee	Bhaturaee
bhaturraee	Bhaturaee
mtrubhashaaa	Matrubhasha
amtrrubhashaaa	Matrubhasha
chwawal	Chawal
chawal	Chawal
CHAAWL	Chawal
Hlwauu	Halwau
halwau	Halwau
HALWAAU	Halwau
dhrtti	Dharti
dhrti	Dharti
Dhrti	Dharti
Dhrti	Dharti
ddil	Dil
diil	Dil
DIL	Dil
zindaggi	Zindagi
Zinnadgi	Zindagi
zindaagi	Zindagi
Swr	Swar
SSwar	Swar
sawr	Swar
Deshh	Desh
DDSEH	Dosaee
edsh	Desh
desh	Desh
jalebi	Jalebi
JALEBBI	Jalebi
ljebbi	Jalebi
jleebi	Jalebi
sukooon	Sukoon
SUKOON	Sukoon
sukoon	Sukoon
Swarr	Swar
sswr	Swar
swwra	Swara
uHmsafar	Humsafar
humsfaar	Humsafar
Gullbjamun	Gulabjamun
ggulabjamun	Gulabjamun
GULBAJAMUN	Gulabjamun
privaar	Parivaar
prrivaar	Parivaar
privaar	Parivaar
parivaar	Parivaar
Paaani	Paani
PPAANI	Paani
paani	Paani
KSHANII	Kshani
kkshani	Kshani
kshni	Kshani
kshanni	Kshani
paaniaa	Paaniaa
paaniaaa	Paaniaa
APANIAA	Paaniaa
paaniaa	Paaniaa
pll	Pal
pal	Pal
PPAL	Pal
idlli	Idli
IDLI	Idli
IIDLI	Idli
KKHUSHIU	Khushiu
KKhushiu	Khushiu
Khushiu	Khushiu
yaddein	Yaadein
Yaadein	Yaadein
yadein	Yaadein
YAAADEIN	Yaadein
hdharti	Dharti
dharti	Dharti
ganeseh	Ganesh
Ganesh	Ganesh
BANDHANAI	Bandhani
Bandhaani	Bandhani
bandhanni	Bandhani
Bandhhani	Bandhani
Dil	Dil
dill	Dil
safaaru	Safaru
SAFARU	Safaru
safaru	Safaru
durgga	Durgaa
durgaa	Durgaa
durgg	Durgaa
DURGA	Durgaa
DIL	Dil
diil	Dil
HUSMAFAR	Humsafar
hmusafar	Humsafar
huumsfar	Humsafar
Manzzli	Manzili
MANZIL	Manzil
MAANZIL	Manzil
manzill	Manzil
musam	Mausam
Mausamm	Mausam
mmusam	Mausam
mausam	Mausam
CHAAWL	Chawal
chawal	Chawal
Chawal	Chawal
cchawal	Chawal
ALOO	Aloo
aloo	Aloo
Aloo	Aloo
aloo	Aloo
laoo	Aloo
ALOO	Aloo
AAloo	Aloo
nirvanna	Nirvana
nirvana	Nirvana
nirvanaa	Nirvana
MAATAR	Matar
matar	Matar
mattar	Matar
KSSHAN	Kshan
Kshhan	Kshan
KSHANN	Kshan
Kshhan	Kshan
bchpanu	Bachpanu
bachapnnu	Bachpanu
bachpanu	Bachpanu
CHAI	Chai
chci	Chai
CHIA	Chaiaa
HCAI	Chai
Jannami	Janami
Janami	Janami
JJANAMI	Janami
JANAAMI	Janami
Ganesh	Ganesh
gnesh	Ganesh
ganeseh	Ganesh
sannataa	Sannata
snnata	Sannata
Aashaa	Aasha
aahsha	Aasha
asha	Aasha
Bandhanaa	Bandhanaa
bbandhanaa	Bandhanaa
chaiiu	Chaiu
CHHAIU	Chaiu
chaiau	Chaiaa
Mehmaan	Mehmaan
mehhmaan	Mehmaan
MEHHAMAN	Mehmaan
MEHMAAAN	Mehmaan
GGEET	Geet
eget	Geet
geet	Geet
zindagi	Zindagi
ZINDAIGI	Zindagi
ZINDAAGI	Zindagi
zindagi	Zindagi
DIN	Din
dinn	Din
dinn	Din
DIIN	Din
NIRVANA	Nirvana
nirvana	Nirvana
pyaar	Pyaar
PPyar	Pyaar
Pyar	Pyaar
paokran	Pakoran
pakoran	Pakoran
PAKORAN	Pakoran
Pakoran	Pakoran
hummsafar	Humsafar
huumsafar	Humsafar
humsaafar	Humsafar
Humsffar	Humsafar
VIRASATU	Virasatu
ivrsatu	Virasatu
VIRASATU	Virasatu
Saanjjh	Saanjh
Saanjh	Saanjh
DDhartii	Dharti
Dhhrtii	Dharti
prern	Prerna
prerna	Prerna
Prerrn	Prerna
Prerna	Prerna
patttagyra	Pattagyraa
pttagyra	Pattagyraa
pattagyra	Pattagyraa
aloo	Aloo
Alloo	Aloo
ALOOO	Aloo
bhindi	Bhindi
bhinndi	Bhindi
Bhiindi	Bhindi
deesh	Desh
desh	Desh
DESH	Desh
KRISHNAEE	Krishnaee
krishnee	Krishnaee
Krishnaee	Krishnaee
prerna	Prerna
PRENRA	Prerna
Musam	Mausam
Musamm	Mausam
MAUSAAM	Mausam
PRASAD	Prasad
prasad	Prasad
PRASSAD	Prasad
Musaam	Mausam
maausam	Mausam
amusam	Samosa
MAUSAM	Mausam
mausamm	Mausam
idlli	Idli
iddli	Idli
Prasad	Prasad
PRASAD	Prasad
PRASADD	Prasad
Aasha	Aasha
AASHA	Aasha
bhajan	Bhajan
BBHAJAN	Bhajan
BHAJNA	Paaniaa
bhagwaani	Bhagwani
bhagwani	Bhagwani
Bhgwani	Bhagwani
hummsfar	Humsafar
uhmsafar	Humsafar
Humsafar	Humsafar
Huumsfar	Humsafar
musaknaa	Muskana
msukanaaa	Muskana
muskanaa	Muskana
Muskkanaa	Muskana
shaktii	Shakti
Shktti	Shakti
hshakti	Shakti
shkti	Shakti
khushiiu	Khushiu
khushiu	Khushiu
RRam	Ram
rram	Ram
ram	Ram
dhrti	Dharti
Dhrti	Dharti
dhrti	Dharti
manzil	Manzil
manzil	Manzil
mmehmaan	Mehmaan
MEEHMAAN	Mehmaan
Memhan	Mehmaan
BANDEGAI	Bandegai
BANDDEGAI	Bandegai
BANDEGAI	Bandegai
parivaar	Parivaar
priivaar	Parivaar
alssi	Lassii
lssi	Lassii
Lassi	Lassii
Swrr	Swar
swar	Swar
swr	Swar
DOSA	Dosa
dos	Dosa
DDOSA	Dosa
PAANI	Paani
PAANAI	Paani
nirvanaa	Nirvana
Nirvanaa	Nirvana
BANDEGAI	Bandegai
BANDEGAI	Bandegai
pattagyraa	Pattagyraa
pattagyra	Pattagyraa
PATTGAYYRA	Pattagyraa
BANDEDGAI	Bandegai
bbandegai	Bandegai
bandegai	Bandegai
Bndegia	Bandegaiaa
bhindi	Bhindi
Bhindi	Bhindi
bhindi	Bhindi
Bhindi	Bhindi
PATTAAGYRAN	Pattagyran
pattagyran	Pattagyran
Pttagyran	Pattagyran
pattagyran	Pattagyran
ABCHPAN	Bachpan
BACHPPAN	Bachpan
biryani	Biryani
biryyain	Biryani
Birnyii	Biryani
Biryani	Biryani
JALEBI	Jalebi
JALEBI	Jalebi
RRoshni	Roshni
ROSHIN	Roshni
Roshnii	Roshni
oRshni	Roshni
SAPNAU	Sapnau
sapnau	Sapnau
SAPNAU	Sapnau
rm	Ram
RRam	Ram
Rmm	Ram
ram	Ram
PAL	Pal
PPAL	Pal
ppal	Pal
Paal	Pal
JALEBI	Jalebi
jalebi	Jalebi
JJlebi	Jalebi
jjalebi	Jalebi
rma	Ramaa
arma	Aama
Raama	Ramaa
Halwa	Halwa
HALAW	Halwa
Hwlaa	Hawa
halwaa	Halwa
dessh	Desh
dseh	Dosaee
dessh	Desh
pl	Pal
paal	Pal
PPl	Pal
aPal	Pal
shanntiee	Shantiee
shntiee	Shantiee
SHANTIIEE	Shantiee
SHANTIEE	Shantiee
ZINDAGI	Zindagi
ZINDAGI	Zindagi
kalakarr	Kalakar
kalaakar	Kalakar
Humsafar	Humsafar
Humsafar	Humsafar
Humsafar	Humsafar
