File_Error	Corrected
JALEBI	Jalebi
jalebi	Jalebi
Jalebi	Jalebi
JAELBI	Jalebi
panneera	Paneera
paneeraa	Paneera
Paneera	Paneera
Shtninn	Roshnin
Shhantin	Shantin
Shantin	Shantin
HSANNTIN	Shantin
YAAADEINU	Yaadeinu
YYAADEINU	Yaadeinu
Yaadeeinu	Yaadeinu
YAADDENIU	Yaadeinu
Paneer	Paneer
pener	Paneer
Paneer	Paneer
pal	Dal
Pal	Dal
mannzilee	Manzilee
maanzilee	Manzilee
Saveraaa	Savera
Saveraaa	Savera
Saveraaa	Savera
sveraaaa	Savera
KKshn	Kshan
kshan	Kshan
skshn	Kshan
kshan	Kshan
Sukoon	Sukoon
suokon	Sukoon
suokon	Sukoon
maausam	Mausam
Mauusam	Mausam
mausaam	Mausam
mausam	Mausam
manzileee	Manzilee
MANZILEE	Manzilee
mnzilee	Manzilee
Mnzzilee	Manzilee
lssi	Idli
LLssi	Idli
Lassi	Lassi
bhinndi	Bhindi
Bhindi	Bhindi
odst	Dost
dost	Dost
Dost	Dost
Diiln	Diln
dilln	Diln
lassii	Lassi
ALSSI	Pali
Lassi	Lassi
lasis	Lassi
bhaktii	Shakti
bhaktii	Shakti
manzill	Manzil
MANZIIL	Manzil
manzil	Manzil
mnzli	Manzili
humsfaar	Humsafar
HUMSAFFAR	Humsafar
HUMSAFARR	Humsafar
HUMSAFARR	Humsafar
Janam	Janam
JANAM	Janam
JANAM	Janam
bhjan	Bhajan
bhajann	Bhajan
musam	Mausam
Mausam	Mausam
Mausam	Mausam
Mausam	Mausam
Diilu	Dilu
Diluu	Dilu
dilu	Dilu
dilu	Dilu
MEHMAAN	Mehmaan
MEHMAAN	Mehmaan
humsafar	Humsafar
huhmsafar	Humsafar
roshniee	Roshniee
roshniiee	Roshniee
zindgi	Zindagi
ZIDNAGI	Zindagi
KALAKAR	Kalakar
klakarr	Kalakar
din	Din
ddin	Din
din	Din
AOLOO	Dal
looo	Aloo
Prasad	Prasad
prsadd	Prasad
ddil	Dil
DIL	Dil
dill	Dil
hawaee	Chawalee
hawee	Chawalee
vvirasati	Virasati
virasati	Virasati
VIRASATTI	Virasati
Virsati	Virasati
virasatnn	Virasatn
VIIRASATN	Virasatn
Prerna	Prerna
PPrerna	Prerna
PAKORAU	Pakorau
pkorau	Pakorau
pakorau	Pakorau
PAOKRAU	Pakorau
laoo	Pala
aloo	Dal
loo	Aloo
loo	Aloo
durggaee	Durgaee
DURGAEEE	Durgaee
Durgee	Durgaee
kkhushboo	Khushboo
khushboo	Khushboo
KHUSHBOOO	Khushboo
khushbooo	Khushboo
shhkti	Shakti
shkti	Shakti
sshakti	Shakti
SHAKTI	Shakti
BANDHHAN	Bandhan
Baandhan	Bandhan
jalebi	Jalebi
Jalebi	Jalebi
jalebi	Jalebi
MATAR	Matar
matar	Matar
MATTAR	Matar
ganeshsi	Ganeshi
Gaeneshi	Ganeshi
ganeshii	Ganeshi
umeed	Umeed
umeeed	Umeed
GEETE	Geetee
GEGET	Geet
geet	Geet
deshi	Deshi
deshi	Deshi
Deshi	Deshi
BACHPANN	Bachpan
BACHPANNN	Bachpan
smosan	Samosan
ssmaosan	Samosan
smossan	Samosan
ildli	Idli
Idli	Idli
Idil	Bhindi
Aahsa	Aasha
aasha	Aasha
AASHA	Aasha
aashaa	Aasha
Roti	Roti
ROIT	Dost
ROTII	Roti
dall	Dal
DAAL	Dal
dl	Idli
ddal	Dal
Lsasi	Lassi
LAASSI	Lassi
Lsasi	Lassi
LAASSI	Lassi
opojaa	Pooja
oPoja	Pooja
Mhemaana	Mehmaana
MMEHMAAAN	Mehmaan
mehmnaa	Mehmaana
Bhgwan	Bhagwan
bhagwan	Bhagwan
bhagwan	Bhagwan
Parivvaaru	Parivaaru
Privaaru	Parivaaru
GEETI	Geeti
Geeti	Geeti
Geeeti	Geeti
geeti	Geeti
ROTI	Roti
rotti	Roti
roti	Roti
assmita	Asmita
asmita	Asmita
chaawal	Chawal
chawal	Chawal
chawla	Chawala
Chhawal	Chawal
DDil	Dil
DDil	Dil
din	Din
Dini	Dini
din	Din
Dinn	Din
DAAL	Dal
dal	Dal
DaDl	Dal
Bandegai	Bandegai
bbndegai	Bandegai
KHUSHBOOU	Khushboou
khusshboou	Khushboou
khushbooou	Khushboou
khushbooou	Khushboou
HSIV	Shiv
Shiiv	Shiv
SHIV	Shiv
wsrr	Swar
SWAR	Swar
wSwar	Swar
prsaddu	Prasadu
prssadu	Prasadu
looaaa	Alooa
alloaoa	Alooa
looaaa	Alooa
ALOOAAA	Pala
diln	Diln
Diiln	Diln
Dilln	Diln
DIILN	Diln
aashaeee	Aashaee
AASHAEE	Aashaee
aaashaee	Aashaee
dhartin	Dhartin
DHARTINN	Dhartin
janam	Janam
Janam	Janam
paaani	Paani
PPAANI	Paani
paanii	Paani
HAWWA	Chawal
HAWA	Chawal
durg	Durga
DDurg	Durga
dhrtii	Dharti
dhrrti	Dharti
DDharit	Dharti
dhartii	Dharti
swr	Swar
SWAR	Swar
swra	Swara
Doots	Dosa
doost	Dost
Dost	Dost
dost	Dost
KHHUSHBOOAA	Khushbooaa
khushbooa	Khushbooaa
KHUSHBOOAAA	Khushbooaa
mehmaan	Mehmaan
MEHHMAAN	Mehmaan
Mehman	Mehmaan
Prema	Prema
prema	Prema
prema	Prema
snskaaar	Sanskaar
ssanskaar	Sanskaar
snskkaar	Sanskaar
KHWAAAB	Khwaab
KHWAAAB	Khwaab
khwab	Khwaab
hwan	Bhagwan
hawan	Bhagwan
HAWAN	Bhagwan
Hawan	Bhagwan
prasad	Prasad
Prsad	Prasad
samoosa	Samosa
Samosa	Samosa
samosa	Samosa
samsoa	Samosa
SWARI	Swari
swaari	Swari
Swarii	Swari
Swwari	Swari
Bhhajan	Bhajan
BHAJAN	Bhajan
BHAJAN	Bhajan
bhnidi	Bhindi
bhindi	Bhindi
bhiinid	Bhindi
doosai	Dosai
dossi	Dosai
dosiai	Dosai
pooj	Pooja
Poooja	Pooja
pooj	Pooja
Poooja	Pooja
praasad	Prasad
prasad	Prasad
prassad	Prasad
lldadu	Laddu
ladduu	Laddu
LLADDU	Laddu
LAADDU	Laddu
Sannata	Sannata
sannnata	Sannata
sannata	Sannata
DHARTI	Dharti
dharti	Dharti
Dharit	Dharti
UMEED	Umeed
umeeed	Umeed
umeeed	Umeed
khushbboo	Khushboo
kkhushboo	Khushboo
hlwaa	Halwa
hllwa	Halwa
halwla	Chawala
pyara	Pyaara
pyaar	Pyaar
roti	Roti
Roti	Roti
ROTI	Roti
BHHINDI	Bhindi
BIHNDII	Bhindi
bhindi	Bhindi
bhidni	Bhindi
bhkti	Shakti
BHAKTI	Shakti
BHAKTI	Shakti
BHAKTII	Shakti
idliee	Idliee
ildiiee	Dili
idliee	Idliee
KWHAAB	Khwaab
khwab	Khwaab
KHAWAB	Khwaab
khwaaab	Khwaab
zindagi	Zindagi
zindgi	Zindagi
zindaggi	Zindagi
KHUSSHIA	Khushia
hkushii	Khushi
KHUSHIA	Khushia
aamm	Aam
aam	Aam
Aam	Aam
PARSADI	Prasadi
prasadi	Prasadi
PRASADI	Prasadi
umeed	Umeed
umeeed	Umeed
umeed	Umeed
BACHPAN	Bachpan
bchpan	Bachpan
idli	Idli
Idli	Idli
matar	Matar
mataar	Matar
MATAR	Matar
saanjh	Saanjh
sanjh	Saanjh
sanjh	Saanjh
rotii	Roti
roti	Roti
ROTI	Roti
rotii	Roti
asmitaa	Asmita
asmitaa	Asmita
ASMITAA	Asmita
asmitaa	Asmita
umeed	Umeed
umede	Umeedee
Ummeed	Umeed
RAM	Aam
Ram	Aam
RAM	Aam
RRAM	Aam
sannjh	Saanjh
SANANJH	Saanjh
Saaanjh	Saanjh
SAANJHJ	Saanjh
aam	Aam
aam	Aam
Aaam	Aam
AAM	Aam
lsassi	Lassi
LASSI	Lassi
LASSII	Lassi
lasssi	Lassi
DEESH	Desh
DESH	Desh
mausam	Mausam
Mauusam	Mausam
MAUSAM	Mausam
Musam	Mausam
POOOJA	Pooja
Poooja	Pooja
Poooja	Pooja
Poooj	Pooja
zindaagin	Zindagin
Zindgagin	Zindagin
mmehmaan	Mehmaan
mehmaan	Mehmaan
MEHMAAN	Mehmaan
paani	Paani
paain	Chain
PPAANI	Paani
SHHANTI	Shanti
Shannti	Shanti
sshanti	Shanti
ldddu	Dilu
LAADDU	Laddu
Laddu	Laddu
MAANZILI	Manzili
Mnzili	Manzili
Mnazilli	Manzili
roshnniee	Roshniee
roshniee	Roshniee
ROSSNHIEE	Roshniee
Roshniiee	Roshniee
sapnaee	Sapnaee
saapnaee	Sapnaee
spnaee	Sapnaee
HALWAAA	Halwa
HHALWAA	Halwa
halwaa	Halwa
prsad	Prasad
prasad	Prasad
prassad	Prasad
PRASAD	Prasad
cchi	Shiv
Chai	Chai
CHHAI	Chai
chai	Chai
dossa	Dosa
Dosa	Dosa
dosa	Dosa
saveraa	Savera
Saveera	Savera
savera	Savera
saavera	Savera
bandegai	Bandegai
BANDEGAAI	Bandegai
Bndegaai	Bandegai
aam	Aam
Amm	Aam
aam	Aam
aAmm	Aam
Dostaa	Dosta
Dostaaa	Dosta
Doso	Dosa
dosa	Dosa
dosa	Dosa
DOAS	Dosa
rasgulla	Rasgulla
Rasgulla	Rasgulla
Rasguulla	Rasgulla
pal	Dal
PAAL	Dal
PAL	Dal
pal	Dal
spapna	Sapna
sapna	Sapna
SAAPNA	Sapna
spna	Sapna
Din	Din
din	Din
DIIN	Din
KHUSHBOO	Khushboo
khushbooo	Khushboo
Premm	Prem
PPREM	Prem
jlebi	Jalebi
Jaalebi	Jalebi
Jlebi	Jalebi
SWWAR	Swar
SWAR	Swar
SWWAR	Swar
swaar	Swar
AASHA	Aasha
AASHA	Aasha
Snskaar	Sanskaar
SASNKAAAR	Sanskaar
SANSKAAR	Sanskaar
Pall	Dal
pal	Dal
geeet	Geet
geet	Geet
geett	Geet
geeet	Geet
Yadeinn	Yaadein
YAADEINN	Yaadein
yaadeinnn	Yaadein
YAADEINN	Yaadein
SSwaraa	Swara
Swaraa	Swara
swaraa	Swara
kallakar	Kalakar
kalakar	Kalakar
kalakkar	Kalakar
PRERNA	Prerna
Prrerna	Prerna
DIDL	Dil
dil	Dil
DDIL	Dil
Dill	Dil
raatee	Virasatee
Raatee	Virasatee
raatee	Virasatee
raaatee	Virasatee
SHIVV	Shiv
shiv	Shiv
SHIV	Shiv
asmita	Asmita
ASMITA	Asmita
SAFARAA	Safara
safaraa	Safara
ppal	Dal
Paal	Dal
PAL	Dal
KHWAAAB	Khwaab
KHWAAB	Khwaab
bhjan	Bhajan
bhajjan	Bhajan
bhjaan	Bhajan
bhjjan	Bhajan
bhajan	Bhajan
BHAJAAN	Bhajan
bahjan	Bhajan
BAHJAN	Bhajan
PRERNAA	Prerna
prernaa	Prerna
prernaaa	Prerna
kaalakara	Kalakara
Kallakara	Kalakara
Kalakaara	Kalakara
KALAKARAA	Kalakara
ssapna	Sapna
sapnna	Sapna
sapnaa	Sapna
SAPNA	Sapna
Sapna	Sapna
SSpna	Sapna
spnaa	Sapna
LASSII	Lassi
laassi	Lassi
dhaarti	Dharti
dhatri	Bhaturai
manzill	Manzil
MMANIZL	Manzil
Banndegai	Bandegai
bndegiai	Bandegai
lasis	Lassi
lsis	Idli
Lasssi	Lassi
lassi	Lassi
deshaa	Desha
deshaa	Desha
deshaa	Desha
laooo	Pala
aloo	Dal
ganeshh	Ganesh
GAANESH	Ganesh
Ganessh	Ganesh
DHARTI	Dharti
dhrati	Shakti
dhartti	Dharti
DAHRTI	Dharti
lassi	Lassi
lassi	Lassi
laassi	Lassi
rammaa	Rama
mRaa	Rama
Bhajn	Bhajan
bhajan	Bhajan
bhaajan	Bhajan
VIRASAT	Virasat
Vriasat	Virasat
Viirasat	Virasat
viirasat	Virasat
kshan	Kshan
Ksshan	Kshan
Sapnaaa	Sapna
SAPNAAAA	Sapna
Khhushiee	Khushiee
kkhushiee	Khushiee
spna	Sapna
sapna	Sapna
ssapna	Sapna
DOSTNN	Dostn
dostn	Dostn
DOSTN	Dostn
POOJA	Pooja
Poojja	Pooja
pooj	Pooja
Pooj	Pooja
ladddu	Laddu
LADDDU	Laddu
SUOKOON	Sukoon
ssukoon	Sukoon
SUKOON	Sukoon
nirvnaa	Nirvana
nirnvaa	Nirvana
aashaa	Aasha
Asah	Aasha
Aashha	Aasha
samosa	Samosa
samosaa	Samosa
samosa	Samosa
bhaagwan	Bhagwan
bhagwan	Bhagwan
bbhgwan	Bhagwan
RAM	Aam
RAM	Aam
lassi	Lassi
lasis	Lassi
saaanjh	Saanjh
ssanjh	Saanjh
saanjh	Saanjh
saanjh	Saanjh
maaznil	Manzil
AMNZIL	Manzil
saffar	Safar
ssfaar	Humsafar
ASFAR	Safar
Safar	Safar
Dharrti	Dharti
Dharit	Dharti
Jaalbei	Jalebi
JALEEBI	Jalebi
PRERRAN	Prernan
prerrna	Prerna
Preran	Prernan
KALAKAR	Kalakar
AKLAKAAR	Kalakar
panni	Paani
PAANI	Paani
paani	Paani
gulbjamumn	Gulabjamun
gulabjamun	Gulabjamun
gulabjamun	Gulabjamun
NIRVANA	Nirvana
nirvna	Nirvana
Nirvana	Nirvana
muskannn	Muskan
musknn	Muskan
musknnn	Muskan
muskann	Muskan
BHAKTKII	Shakti
bhaktii	Shakti
KSAHN	Kshan
Kshan	Kshan
dosaaaa	Dosa
DOSAAA	Dosa
aaam	Aam
aAmm	Aam
SHAKTI	Shakti
SAHKTI	Shakti
BBiraynii	Biryani
biryanii	Biryani
biryannii	Biryani
Matar	Matar
mtaar	Matar
MATAR	Matar
matar	Matar
ALOOO	Dal
aaloo	Dal
Aloo	Dal
AAloo	Dal
CAHI	Aashai
chai	Chai
chai	Chai
CCHAI	Chai
pattagyyrau	Pattagyrau
PATTAGYRAAU	Pattagyrau
pttagyrau	Pattagyrau
Pattagyrau	Pattagyrau
bhakttii	Shakti
hBhktii	Shakti
bhaktii	Shakti
Bhaktii	Shakti
saanjhu	Saanjhu
sanjhuu	Saanjhu
SAANJJHU	Saanjhu
SAANJHU	Saanjhu
prsad	Prasad
parsad	Prasad
Prsad	Prasad
ROHSNI	Roshni
RRoshni	Roshni
DOOST	Dost
Dost	Dost
SHIV	Shiv
shhiv	Shiv
Shiv	Shiv
Daal	Dal
DAL	Dal
DAL	Dal
DALL	Dal
PPATTAGRYA	Matara
pattagyra	Pattagyra
PATTAGYARA	Pattagyra
Bhajan	Bhajan
bbhjan	Bhajan
Bhjan	Bhajan
LAADDU	Laddu
Ladddu	Laddu
ahwa	Hawa
Hwawa	Khwaab
haaaw	Chawal
Jalebbi	Jalebi
JLAEBI	Jalebi
Jalebi	Jalebi
jalebi	Jalebi
ppttagyra	Pattagyra
pattagyra	Pattagyra
spnaa	Sapna
sapnaa	Sapna
Sapna	Sapna
humsafaree	Humsafaree
Humsafaree	Humsafaree
humsaafaree	Humsafaree
Humsafaree	Humsafaree
LASSIII	Lassi
lassii	Lassi
Jnaam	Janam
Janamm	Janam
JANAM	Janam
umeed	Umeed
uumede	Umeedee
UMEED	Umeed
SAMOSAAEE	Samosaee
SAMOSAAEE	Samosaee
Samosaee	Samosaee
Saamosaee	Samosaee
Asmiti	Asmitai
ASMIITA	Asmita
KHUSHBBOO	Khushboo
khushbooo	Khushboo
biryni	Biryani
biryaani	Biryani
humusafar	Humsafar
husmfar	Humsafar
Humsafar	Humsafar
huumsafar	Humsafar
Prerna	Prerna
prerna	Prerna
lddu	Dilu
LDADU	Laddu
ldddu	Dilu
Laddu	Laddu
Asmita	Asmita
smiita	Asmita
asmita	Asmita
asmita	Asmita
Ramee	Aamee
Ramee	Aamee
RAMEE	Aamee
ramee	Aamee
Parivaar	Parivaar
PARIVVAAR	Parivaar
pneer	Paneer
Panneer	Paneer
IDIL	Bhindi
Idli	Idli
pl	Dal
PALL	Dal
pal	Dal
Pal	Dal
BHAGAWNU	Bhagwanu
bhagwaanu	Bhagwanu
bhgwanu	Bhagwanu
Bhagwanu	Bhagwanu
POOJAAA	Pooja
Pooojaa	Pooja
POOJAAA	Pooja
poojaaa	Pooja
Pyaaruu	Pyaaru
PYAARU	Pyaaru
Manzil	Manzil
MMANZIL	Manzil
Guulabjamunn	Gulabjamun
Gulbjamunn	Gulabjamun
Bhkti	Shakti
bhaakti	Shakti
bhktii	Shakti
BHAAKTI	Shakti
SSannata	Sannata
sannnata	Sannata
KHUSHBOON	Khushboon
khushboon	Khushboon
RAAMU	Aamu
RAMU	Aamu
raamu	Aamu
manzil	Manzil
Mnzil	Manzil
MANZILL	Manzil
sapnaa	Sapna
SAPNA	Sapna
saspna	Sapna
safaar	Safar
safar	Safar
Sfra	Humsafara
safar	Safar
rat	Virasat
RAAT	Virasat
rraat	Virasat
DOST	Dost
Dost	Dost
dosst	Dost
ganneshn	Ganeshn
AGNESHNN	Ganeshn
pyar	Pyaar
pyyar	Pyaar
Somsaaa	Dosa
smoasa	Samosa
Saamosaa	Samosa
Lddu	Dilu
Ladduu	Laddu
dldu	Laddu
umeed	Umeed
umeed	Umeed
UUmeed	Umeed
pooja	Pooja
poooja	Pooja
POOJA	Pooja
pooja	Pooja
Khushbboo	Khushboo
KHUSHBBOO	Khushboo
Khushboo	Khushboo
HKUSHBBOO	Khushboo
pyara	Pyaara
pyayara	Pyaara
prasaad	Prasad
PRSAAD	Prasad
prsad	Prasad
yadeinu	Yaadeinu
YAAADEINU	Yaadeinu
yaadeiinu	Yaadeinu
Yadeinu	Yaadeinu
SWAAR	Swar
swr	Swar
sswr	Swar
swr	Swar
bandegaaia	Bandegaia
bandegaiia	Bandegaia
BANDEGAIA	Bandegaia
Bandegaia	Bandegaia
srgulla	Rasgulla
RASGULLA	Rasgulla
Rasgulla	Rasgulla
raaat	Virasat
RAATT	Virasat
Raaat	Virasat
rata	Matar
Dhrtii	Dharti
DHARTI	Dharti
Dhharti	Dharti
DIN	Din
dinn	Din
geeet	Geet
GEETT	Geet
geet	Geet
geeet	Geet
lssiu	Idliu
lsssiu	Idliu
raataaa	Matar
RAATAA	Matar
RAATTAA	Matar
Raattaa	Matar
mtrubhasha	Matrubhasha
Matrubhasha	Matrubhasha
khushbooi	Khushbooi
KUHSHBOOI	Khushbooi
Khushbboio	Khushboo
SUKOON	Sukoon
Skuoon	Sukoon
sukooon	Sukoon
bhturaee	Bhaturaee
bhaaturaee	Bhaturaee
bhaturraee	Bhaturaee
mtrubhashaaa	Matrubhasha
amtrrubhashaaa	Matrubhasha
chwawal	Chawal
chawal	Chawal
CHAAWL	Chawal
Hlwauu	Halwau
halwau	Halwau
HALWAAU	Halwau
dhrtti	Dharti
dhrti	Dharti
Dhrti	Dharti
Dhrti	Dharti
ddil	Dil
diil	Dil
DIL	Dil
zindaggi	Zindagi
Zinnadgi	Zindagi
zindaagi	Zindagi
Swr	Swar
SSwar	Swar
sawr	Dosa
Deshh	Desh
DDSEH	Desh
edsh	Desh
desh	Desh
jalebi	Jalebi
JALEBBI	Jalebi
ljebbi	Jalebi
jleebi	Jalebi
sukooon	Sukoon
SUKOON	Sukoon
sukoon	Sukoon
Swarr	Swar
sswr	Swar
swwra	Swara
uHmsafar	Humsafar
humsfaar	Humsafar
Gullbjamun	Gulabjamun
ggulabjamun	Gulabjamun
GULBAJAMUN	Gulabjamun
privaar	Parivaar
prrivaar	Parivaar
privaar	Parivaar
parivaar	Parivaar
Paaani	Paani
PPAANI	Paani
paani	Paani
KSHANII	Kshani
kkshani	Kshani
kshni	Roshni
kshanni	Kshani
paaniaa	Paania
paaniaaa	Paania
APANIAA	Paania
paaniaa	Paania
pll	Dal
pal	Dal
PPAL	Dal
idlli	Idli
IDLI	Idli
IIDLI	Idli
KKHUSHIU	Khushiu
KKhushiu	Khushiu
Khushiu	Khushiu
yaddein	Yaadein
Yaadein	Yaadein
yadein	Yaadein
YAAADEIN	Yaadein
hdharti	Dharti
dharti	Dharti
ganeseh	Ganesh
Ganesh	Ganesh
BANDHANAI	Bandhani
Bandhaani	Bandhani
bandhanni	Bandhani
Bandhhani	Bandhani
Dil	Dil
dill	Dil
safaaru	Safaru
SAFARU	Safaru
safaru	Safaru
durgga	Durga
durgaa	Durga
durgg	Durga
DURGA	Durga
DIL	Dil
diil	Dil
HUSMAFAR	Humsafar
hmusafar	Humsafar
huumsfar	Humsafar
Manzzli	Manzili
MANZIL	Manzil
MAANZIL	Manzil
manzill	Manzil
musam	Mausam
Mausamm	Mausam
mmusam	Mausam
mausam	Mausam
CHAAWL	Chawal
chawal	Chawal
Chawal	Chawal
cchawal	Chawal
ALOO	Dal
aloo	Dal
Aloo	Dal
aloo	Dal
laoo	Pala
ALOO	Dal
AAloo	Dal
nirvanna	Nirvana
nirvana	Nirvana
nirvanaa	Nirvana
MAATAR	Matar
matar	Matar
mattar	Matar
KSSHAN	Kshan
Kshhan	Kshan
KSHANN	Kshan
Kshhan	Kshan
bchpanu	Bachpanu
bachapnnu	Bachpanu
bachpanu	Bachpanu
CHAI	Chai
chci	Shiv
CHIA	Chaia
HCAI	Chai
Jannami	Janami
Janami	Janami
JJANAMI	Janami
JANAAMI	Janami
Ganesh	Ganesh
gnesh	Ganesh
ganeseh	Ganesh
sannataa	Sannata
snnata	Sannata
Aashaa	Aasha
aahsha	Aasha
asha	Aasha
Bandhanaa	Bandhana
bbandhanaa	Bandhana
chaiiu	Chaiu
CHHAIU	Chaiu
chaiau	Chaiu
Mehmaan	Mehmaan
mehhmaan	Mehmaan
MEHHAMAN	Mehmaan
MEHMAAAN	Mehmaan
GGEET	Geet
eget	Geet
geet	Geet
zindagi	Zindagi
ZINDAIGI	Zindagi
ZINDAAGI	Zindagi
zindagi	Zindagi
DIN	Din
dinn	Din
dinn	Din
DIIN	Din
NIRVANA	Nirvana
nirvana	Nirvana
pyaar	Pyaar
PPyar	Pyaar
Pyar	Pyaar
paokran	Pakoran
pakoran	Pakoran
PAKORAN	Pakoran
Pakoran	Pakoran
hummsafar	Humsafar
huumsafar	Humsafar
humsaafar	Humsafar
Humsffar	Humsafar
VIRASATU	Virasatu
ivrsatu	Virasatu
VIRASATU	Virasatu
Saanjjh	Saanjh
Saanjh	Saanjh
DDhartii	Dharti
Dhhrtii	Dharti
prern	Prerna
prerna	Prerna
Prerrn	Prerna
Prerna	Prerna
patttagyra	Pattagyra
pttagyra	Pattagyra
pattagyra	Pattagyra
aloo	Dal
Alloo	Dal
ALOOO	Dal
bhindi	Bhindi
bhinndi	Bhindi
Bhiindi	Bhindi
deesh	Desh
desh	Desh
DESH	Desh
KRISHNAEE	Krishnaee
krishnee	Krishnaee
Krishnaee	Krishnaee
prerna	Prerna
PRENRA	Prerna
Musam	Mausam
Musamm	Mausam
MAUSAAM	Mausam
PRASAD	Prasad
prasad	Prasad
PRASSAD	Prasad
Musaam	Mausam
maausam	Mausam
amusam	Mausam
MAUSAM	Mausam
mausamm	Mausam
idlli	Idli
iddli	Idli
Prasad	Prasad
PRASAD	Prasad
PRASADD	Prasad
Aasha	Aasha
AASHA	Aasha
bhajan	Bhajan
BBHAJAN	Bhajan
BHAJNA	Bhajana
bhagwaani	Bhagwani
bhagwani	Bhagwani
Bhgwani	Bhagwani
hummsfar	Humsafar
uhmsafar	Humsafar
Humsafar	Humsafar
Huumsfar	Humsafar
musaknaa	Muskana
msukanaaa	Muskana
muskanaa	Muskana
Muskkanaa	Muskana
shaktii	Shakti
Shktti	Shakti
hshakti	Shakti
shkti	Shakti
khushiiu	Khushiu
khushiu	Khushiu
RRam	Aam
rram	Aam
ram	Aam
dhrti	Dharti
Dhrti	Dharti
dhrti	Dharti
manzil	Manzil
manzil	Manzil
mmehmaan	Mehmaan
MEEHMAAN	Mehmaan
Memhan	Mehmaan
BANDEGAI	Bandegai
BANDDEGAI	Bandegai
BANDEGAI	Bandegai
parivaar	Parivaar
priivaar	Parivaar
alssi	Pali
lssi	Idli
Lassi	Lassi
Swrr	Swar
swar	Swar
swr	Swar
DOSA	Dosa
dos	Dosa
DDOSA	Dosa
PAANI	Paani
PAANAI	Sapnai
nirvanaa	Nirvana
Nirvanaa	Nirvana
BANDEGAI	Bandegai
BANDEGAI	Bandegai
pattagyraa	Pattagyra
pattagyra	Pattagyra
PATTGAYYRA	Matara
BANDEDGAI	Bandegai
bbandegai	Bandegai
bandegai	Bandegai
Bndegia	Bandegaia
bhindi	Bhindi
Bhindi	Bhindi
bhindi	Bhindi
Bhindi	Bhindi
PATTAAGYRAN	Pattagyran
pattagyran	Pattagyran
Pttagyran	Pattagyran
pattagyran	Pattagyran
ABCHPAN	Bachpan
BACHPPAN	Bachpan
biryani	Biryani
biryyain	Biryanin
Birnyii	Biryani
Biryani	Biryani
JALEBI	Jalebi
JALEBI	Jalebi
RRoshni	Roshni
ROSHIN	Roshnin
Roshnii	Roshni
oRshni	Roshni
SAPNAU	Sapnau
sapnau	Sapnau
SAPNAU	Sapnau
rm	Prem
RRam	Aam
Rmm	Prem
ram	Aam
PAL	Dal
PPAL	Dal
ppal	Dal
Paal	Dal
JALEBI	Jalebi
jalebi	Jalebi
JJlebi	Jalebi
jjalebi	Jalebi
rma	Prema
arma	Rama
Raama	Rama
Halwa	Halwa
HALAW	Pala
Hwlaa	Chawala
halwaa	Halwa
dessh	Desh
dseh	Desh
dessh	Desh
pl	Dal
paal	Dal
PPl	Dal
aPal	Sapna
shanntiee	Shantiee
shntiee	Roshniee
SHANTIIEE	Shantiee
SHANTIEE	Shantiee
ZINDAGI	Zindagi
ZINDAGI	Zindagi
kalakarr	Kalakar
kalaakar	Kalakar
Humsafar	Humsafar
Humsafar	Humsafar
Humsafar	Humsafar
laddu	Laddu
LLaddu	Laddu
paaain	Chain
panani	Paani
pani	Paani
paanii	Paani
